rank,tier,objname,ra,dec,glat,glon,dist_best,dist_source,M_Ks,log_L_K,L_K,m_Ks,m_W1,m_W2,dm_trgb,dm_sbf,dm_tf,dm_fp,ttype_lvg,bmag,kmag,z,hyperleda_type,hyperleda_t
1419,3,ESO 324- G 023,201.8728013,-38.1773884,24.150738974974523,310.68864816984586,12.812442779541016,NED-LVS,-18.918159694209855,8.879263877683943,757292887.041281,11.62,10.056367,9.898334,,,,,,,,0.0048030000180006,,
1420,3,CGCG 199-031,269.9424938,36.6755462,25.58902492731724,62.84876712239761,20.708721160888672,NED-LVS,-18.915766402261156,8.878306560904463,755625422.270961,12.665,12.265455,12.22989,,,,,,,,0.0047900001518428,,
1421,3,CGCG 015-036,193.6734145,2.1041946,64.96378943073864,304.85425610259057,12.35694408416748,NED-LVS,-18.915555407373898,8.87822216294956,755478593.2258486,11.544,11.477,11.504,,,,,,,,0.0028624527622014,,
1422,3,IC 3331,186.5223649,11.8122864,73.56896245015307,280.4769843015667,17.77937126159668,NED-LVS,-18.908581993956354,8.875432797582542,750641891.3434006,12.341,12.216,12.207,,,,,,,,0.0041145696304738,,
1423,3,Holmberg II,124.77006189,70.719924002,32.68823727998522,144.2769310582299,3.47,LVG,-18.90664737395437,8.874658949581749,749305550.369335,8.795,8.694804,8.480422,27.65,,,,9.0,11.1,8.0,0.0005239999736659,,
1424,3,MCG +03-29-018,169.147017,18.1183905,66.38385706800969,230.36475425205455,16.42751121520996,NED-LVS,-18.899858861797053,8.871943544718823,744635170.1883721,12.178,12.135,12.217,,,,,,,,0.0038026305846869,,
1425,3,UGCA 439,351.6363293,18.26705,-40.15759087104395,96.20205982332143,21.799999237060547,NED-LVS,-18.890282392027515,8.868112956811007,738096178.5710219,12.802,12.527,12.565,,,,,,,,0.0052939997985959,,
1426,3,UGC 05083,143.0807863,0.3159695,35.25442613325479,233.6986054686595,12.237584114074709,NED-LVS,-18.88747844955258,8.866991379821034,736192484.8891903,11.551,11.34348,11.158341,,,,,,,,0.0125150000676512,,
1427,3,NGC 5569,215.13369,3.9832182,58.5683335734074,349.40877637895886,17.399999618530273,NED-LVS,-18.885746193806614,8.866298477522648,735018850.9354562,12.317,11.014369,11.050575,,,,,,,,0.005911000072956,,
1428,3,UGC 08516,202.9691187,20.0012712,78.31866262880152,357.48680587463934,9.39723310564637,CF4,-18.882,8.8648,732487132.6650411,10.983,10.703742,10.653202,,,29.865,,,,,0.003386910771951,,
1429,3,NGC 3389,162.1163353,12.5333049,57.74053941514385,233.7193798479871,20.65380155810529,CF4,-18.879999999999995,8.863999999999999,731139083.4834157,12.695,9.121034,9.014309,,,31.575,,,,,0.0043460000306367,,
1430,3,MCG -07-01-010,1.6066911,-41.5063431,-72.91409497514843,332.75932296871395,20.59156608581543,NED-LVS,-18.87944689009918,8.863778756039673,730766711.9310672,12.689,12.378,12.39,,,,,,,,0.0047630001790821,,
1431,3,WISEA J145615.51+092231.5,224.0646566,9.3754409,55.62248254769765,7.798520707048527,15.432162284851074,NED-LVS,-18.873133908535777,8.861253563414312,726530019.152332,12.069,11.886,11.885,,,,,,,,0.0035728607326745,,
1432,3,ESO 503- G 001,168.5092988,-26.3657659,31.599011372657166,277.22748369769516,16.368452072143555,NED-LVS,-18.873038055485996,8.8612152221944,726465881.0644356,12.197,12.075,12.156,,,,,,,,0.0037889999803155,,
1433,3,IC 4660,260.4385,75.84863,31.6774166365526,107.53123047550255,10.990058394325205,CF4,-18.871,8.8604,725103497.6171987,11.334,11.032283,11.029785,,,30.205,,,,,0.0041459999047219,,
1434,3,WISEA J105113.01+280022.2,162.8042181,28.0061922,63.40975546146886,204.00554455801716,17.21871566772461,NED-LVS,-18.866003772980235,8.858401509192095,721774457.8617781,12.314,12.04,12.215,,,,,,,,0.0039852177724242,,
1435,3,IC 3540,188.8635961,12.7502503,75.14291740085923,287.5607794769827,10.630989074707031,NED-LVS,-18.856868359166267,8.854747343666508,715726905.8489702,11.276,11.323,11.374,,,,,,,,0.0024633987341076,,
1436,3,ESO 576- G 026,199.644614,-21.299812,41.12867679360536,311.3351030535165,22.13094709605639,CF4,-18.845,8.85,707945784.3841373,12.88,11.592409,11.414788,,,31.725,,,,,0.0064909998327493,,
1437,3,IC 3492,188.3325079,12.8534552,75.10920006709969,285.50767230537764,22.343713760375977,NED-LVS,-18.84177679546316,8.848710718185265,705847235.6254447,12.904,12.41,12.382,,,,,,,,-0.0018042488954961,,
1438,3,NGC 1437B,56.47791666667,-36.35861111111,-52.110700231662314,238.16146724607532,8.372142791748047,NED-LVS,-18.83918313436967,8.84767325374787,704163084.745053,10.775,10.214409,10.166232,,,,,,,,0.005066838581115,,
1439,3,CGCG 020-010,221.12875,1.5227535,52.719623403141625,354.3424319275749,21.360050201416016,NED-LVS,-18.83901134528736,8.847604538114945,704051678.3462046,12.809,,,,,,,,,,0.0049400841817259,,
1440,3,CGCG 364-019,166.8935394,82.8538757,33.502982642084255,126.67711568035014,24.08232879638672,NED-LVS,-18.837492407637725,8.84699696305509,703067403.4399774,13.071,12.302859,12.317346,,,,,,,,0.0055669997818768,,
1441,3,CGCG 096-024,169.4918398,17.441379,66.36246998039171,232.2415014280355,11.041865348815918,NED-LVS,-18.827212233934205,8.842884893573682,696441903.0543785,11.388,11.45,11.501,,,,,,,,0.0025584185495972,,
1442,3,IC 3487,188.3060405,9.397188,71.7547620791855,288.4445387129429,16.173350557998514,CF4,-18.818999999999996,8.839599999999999,691194064.3980474,12.225,12.141,12.091,,31.044,,,,,,0.003582478268072,,
1443,3,WISEA J031149.27-155732.8,47.9553113,-15.9591324,-55.63806917049088,201.27938264600445,22.56218910217285,NED-LVS,-18.81090617444456,8.836362469777823,686060585.7446716,12.956,12.587,12.466,,,,,,,,0.0052169999107718,,
1444,3,CGCG 340-051,278.7042413,74.0612682,27.139777827383742,105.00675903516058,21.186080932617188,NED-LVS,-18.807253134957413,8.834901253982967,683756163.2101866,12.823,12.168979,12.020994,,,,,,,,0.0049000000581145,,
1445,3,KUG 1218+179,185.2968571,17.6384669,78.21965835066213,265.02843498391604,17.0,NED-LVS,-18.804244606891373,8.83369784275655,681864127.0397332,12.348,12.111273,12.049333,,,,,,,,0.0069920849055051,,
1446,3,NGC 5204,202.402125,58.41872222222,58.00514227589642,113.50079709951471,4.59,LVG,-18.802063427686303,8.832825371074524,680495677.749929,9.507,9.098968,9.041754,28.26,,28.675,,8.0,11.7,9.5,0.0006699999794363,,
1447,3,NGC 3642,170.5745282,59.0745799,54.52628171901383,142.55430154175414,3.5877749919891357,NED-LVS,-18.801125991813315,8.832450396725326,679908384.3149617,8.973,8.655364,8.560601,,,,,,,,0.005286999978125,,
1448,3,UGC 07354,184.7911142,3.8563842,65.48472870777496,283.20788646696207,14.600000381469728,NED-LVS,-18.80076433565855,8.83230573426342,679681946.159784,12.021,11.482697,11.3610115,,,,,,,,0.0050869998522102,,
1449,3,UGC 05135,144.6508255,43.1768009,48.11854165993328,177.46325050764128,24.793302536010746,NED-LVS,-18.798671899195483,8.831468759678193,678373320.9763167,13.173,12.202726,12.497456,,,,,,,,0.0057306312955915,,
1450,3,NGC 5303B,206.9396246,38.2591649,73.7793608135939,79.78602931477906,20.25556182861328,NED-LVS,-18.79572146857374,8.830288587429497,676532379.874857,12.737,12.052059,11.9424305,,,,,,,,0.004685559310019,,
1451,3,VCC 0200,184.1404089,13.0316957,73.71247673449042,271.15671239215135,18.23055960681068,CF4,-18.792,8.828800000000001,674217467.576246,12.512,12.002,12.025,,31.304,,,,,,2.8278102035983466e-05,,
1452,3,IC 0825,192.5798931,-5.3629387,57.50768367354615,302.4137371799989,22.114988327026367,NED-LVS,-18.787433572358232,8.826973428943294,671387774.7425592,12.936,12.664,12.517,,,,,,,,0.0051139998249709,,
1453,3,ESO 324- G 009,200.3870902,-38.7944357,23.702700167710343,309.33435115100144,21.793746948242188,NED-LVS,-18.77965951953105,8.82386380781242,666597695.3282369,12.912,12.231759,12.1597595,,,,,,,,0.005040000192821,,
1454,3,KUG 0947+282,147.54583291667,28.01305583333,50.05844666776453,200.80128688052227,20.82154655456543,NED-LVS,-18.77856492154232,8.82342596861693,665925995.5074196,12.814,,,,,,,,,,0.0048159998841583,,
1455,3,NGC 3274,158.0716756,27.6687995,59.21326114290325,203.75708850912983,7.98,LVG,-18.76801445675365,8.819205782701461,659486307.0581589,10.742,10.509417,10.408047,,,,,7.0,13.2,10.7,0.0017612184165045,,
1456,3,WISEA J231120.53-432522.7,347.8355434,-43.4229898,-64.0471514963739,347.5205181095373,22.475353240966797,NED-LVS,-18.766532630924463,8.818613052369786,658586846.1525322,12.992,12.777,12.796,,,,,,,,0.0051970002241432,,
1457,3,NGC 4248,184.457912,47.409153,68.67628245513056,138.71065069714254,7.4,LVG,-18.760158598654883,8.816063439461955,654731806.8734987,10.586,9.8491125,9.832353,29.21,,28.605,,8.0,13.1,10.6,0.0016080000204965,,
1458,3,UGC 05326,148.8518766,33.2626735,51.75255564993954,192.71751828984756,20.37461853027344,NED-LVS,-18.759447431416355,8.815778972566543,654303091.9164274,12.786,11.709037,11.816994,,,,,,,,0.0047129997983574,,
1459,3,MC 0335-575,54.1707125,-57.3539186,-48.12205388582897,270.6916766156202,14.679243087768556,NED-LVS,-18.752518312205336,8.813007324882134,650140655.629807,12.081,11.906,11.875,,,,,,,,0.0033990000374615,,
1460,3,WISEA J124750.95-082816.9,191.962312,-8.4713619,54.38976538052308,301.40780653642037,14.969368934631348,NED-LVS,-18.751017460638373,8.81240698425535,649242564.075759,12.125,12.213,12.32,,,,,,,,0.0034660000819712,,
1461,3,MRK 1069,47.0789814,-13.9030373,-55.47968750918139,197.35715062594733,10.739894123412451,CF4,-18.746,8.810400000000001,646249172.49539,11.409,10.959701,10.763303,,,30.155,,,,,0.005210000090301,,
1462,3,MCG -02-02-083,10.3023101,-13.5465405,-76.20964324314919,112.44769841438996,23.38730812072754,NED-LVS,-18.74390118694417,8.809560474777669,645001128.9396902,13.101,12.035035,11.83541,,,,,,,,0.0054069999605417,,
1463,3,VCC 1199,187.3957547,8.0581084,70.23977889712089,286.7402583326882,16.49646759033203,NED-LVS,-18.742954790686213,8.809181916274486,644439150.1770769,12.344,11.862,12.193,,,,,,,,0.0046433974057435,,
1464,3,ESO 357- G 025,50.9052085,-35.7784991,-56.63737470404624,237.5408716603488,19.80614708971741,CF4,-18.741,8.8084,643279927.2608517,12.743,12.140145,12.086217,,31.484,,,,,,0.006080999970436,,
1465,3,WISEA J131450.75-220354.9,198.711209,-22.065098,40.482100027343456,310.06796527890356,19.9581298828125,NED-LVS,-18.74059922292676,8.808239689170705,643042517.5951434,12.76,12.726,12.532,,,,,,,,0.0046169999986886,,
1466,3,WISEA J023715.22+314534.8,39.3134483,31.7596857,-25.94313595800852,147.84363603318906,22.01161766052246,NED-LVS,-18.73325980277641,8.805303921110562,638710301.9943379,12.98,12.83,12.902,,,,,,,,0.0050901882350444,,
1467,3,UGC 07035,180.91721,2.6411838,62.97557843012666,275.8715628237586,12.852866599436169,CF4,-18.730000000000004,8.804000000000002,636795520.9079188,11.815,11.33354,11.324014,,,30.545,,,,,0.0040979553014039,,
1468,3,FCC 252,55.21015,-35.748333,-53.14993918113839,237.19659966958667,22.5,NED-LVS,-18.720912590556814,8.800365036222727,631487904.0854932,13.04,12.735,12.711,,,,,,,,0.0047200000844895,,
1469,3,NGC 2760,141.05433333333,76.53127777778,34.86319669705732,135.8225694230864,22.271286010742188,NED-LVS,-18.715726476109513,8.798290590443806,628478739.078929,13.023,12.028631,12.194068,,,,,,,,0.0051500000990927,,
1470,3,IC 4363,211.0511877,-9.6417612,49.217015544490536,331.04430237271316,12.212215423583984,NED-LVS,-18.713972283262756,8.797588913305104,627464143.8520893,11.72,11.302,11.287,,,,,,,,0.0028289998881518,,
1471,3,IC 4710,277.15820833333,-66.98227777778,-22.650525646051648,327.86751527299856,7.38,LVG,-18.71328180911521,8.797312723646085,627065234.7661237,10.627,9.112513,9.096505,29.29,,,,8.0,12.5,9.6,0.002464999910444,,
1472,3,UM 452,176.7528846,-0.2941158,58.50674020272253,270.8552445870743,21.171850204467773,NED-LVS,-18.71279406300197,8.797117625200789,626783601.0307441,12.916,12.403,12.408,,,,,,,,0.0048967208713293,,
1473,3,IC 3461,188.0114058,11.8900899,74.09676784199715,285.3654440650959,16.780310782909552,CF4,-18.71,8.796000000000001,625172692.7756875,12.414,12.126,12.173,,31.124,,,,,,0.0033599999733269,,
1474,3,UGC 05989,163.1325868,19.7921053,61.83712252772247,221.6116834828644,14.962356560944336,CF4,-18.709,8.7956,624597152.533276,12.166,11.363022,11.247999,,,30.875,,,,,0.0037963313516229,,
1475,3,IC 3032,182.7823824,14.2747732,74.07807138806726,264.7520014439106,14.95546772744395,CF4,-18.703999999999994,8.793599999999998,621727389.2939574,12.17,12.184,12.167,,30.874,,,,,,0.0039340001530945,,
1476,3,KUG 1456+031,224.6920287,2.9692099,51.144656285236586,0.0301861450434106,23.764339447021484,NED-LVS,-18.700628735800528,8.792251494320212,619799889.2779585,13.179,13.014,13.017,,,,,,,,0.0054938006214797,,
1477,3,IC 3518,188.6303496,9.6232987,72.04551857611779,289.28941991393634,20.765132904052734,NED-LVS,-18.688673575450533,8.787469430180215,613012640.9096031,12.898,11.446675,11.624416,,,,,,,,0.0048030000180006,,
1478,3,UGC 07854,190.4670513,9.4034139,72.1316910182465,295.21842497622526,15.805200152842568,CF4,-18.688,8.787200000000002,612632454.4438677,12.306,12.204,12.29,,30.994,,,,,,0.0032359999604523,,
1479,3,SBS 1418+536,214.9903635,53.4699035,58.99633283170486,97.12471058581755,24.93339729309082,NED-LVS,-18.687907286045004,8.787162914418003,612580142.3329731,13.296,12.65431,12.673178,,,,,,,,0.0057628699578344,,
1480,3,KUG 1429+101,218.0866994,9.9334271,60.656169148414854,1.8787136426410644,20.057907104492188,NED-LVS,-18.67942807802099,8.783771231208396,607814744.6795751,12.832,12.457,12.463,,,,,,,,0.0046399999409914,,
1481,3,WISEA J140442.99+552606.7,211.1791454,55.4352165,58.7408479346535,102.83236523761484,22.128015518188477,NED-LVS,-18.67271233666178,8.781084934664714,604066754.7332131,13.052,12.698,12.74,,,,,,,,0.005117000080645,,
1482,3,WISEA J194841.76-663659.4,297.1740311,-66.6165011,-30.388837833482597,329.40712461506473,12.298742294311523,NED-LVS,-18.671303507372528,8.780521402949011,603283438.275594,11.778,11.526,11.469,,,,,,,,0.0028490000404417,,
1483,3,WISEA J023922.75+074258.3,39.8448109,7.716214,-46.44256274964707,163.66536384377844,24.677343368530273,NED-LVS,-18.667492020223893,8.778996808089557,601169319.0857184,13.294,13.064,13.164,,,,,,,,0.0057039461098611,,
1484,3,VCC 1920,190.588587,2.0666652,64.84409943399125,297.58681543220143,18.99738311767578,NED-LVS,-18.664468905862655,8.777787562345063,599497756.7306156,12.729,12.501,12.546,,,,,,,,0.004395495634526,,
1485,3,WISEA J060944.63-325001.4,92.4359878,-32.8337423,-22.49057493321969,239.4994883222899,20.435361862182617,NED-LVS,-18.657911662246303,8.775164664898524,595888034.5948566,12.894,10.646,10.663,,,,,,,,0.0047269999049603,,
1486,3,IC 2703,169.5214159,17.64956,66.48543170070097,231.81561827976827,13.929168701171877,NED-LVS,-18.645625991571784,8.770250396628715,589183256.6761537,12.074,11.935,11.992,,,,,,,,0.0032257500570267,,
1487,3,IC 3229,185.72,6.6798709,68.45566136418823,283.2894244232385,19.90673338987187,CF4,-18.643000000000004,8.769200000000003,587759963.6806043,12.852,12.094316,12.258907,,,31.495,,,,,0.0051620122976601,,
1488,3,UGCA 140,127.4113572,52.0764313,35.943004506763536,166.60263946889873,16.640377044677734,NED-LVS,-18.63681581246818,8.766726324987273,584421688.908511,12.469,12.175,12.171,,,,,,,,0.0058479756116867,,
1489,3,CGCG 319-040 NED02,240.6161742,64.3534686,42.069008518583686,97.36102771680102,22.99643325805664,NED-LVS,-18.636302411291393,8.766520964516557,584145404.6199487,13.172,12.239734,12.203695,,,,,,,,0.0053170002065598,,
1490,3,CGCG 123-024,153.2198771,22.722046,53.92951981745288,210.99705284526303,18.46602249145508,NED-LVS,-18.63386680095917,8.765546720383668,582836471.6070993,12.698,12.634,12.595,,,,,,,,0.0042729559354484,,
1491,3,WISEA J111950.23-100918.5,169.959298,-10.1551402,46.60235039712342,269.049235872101,23.704391479492188,NED-LVS,-18.631144054657327,8.764457621862931,581376699.2285283,13.243,12.924,12.935,,,,,,,,0.0054799998179078,,
1492,3,VCC 1028,186.906403,14.455463,76.1656818106953,278.0967565796366,18.75672912597656,NED-LVS,-18.629785533117573,8.76391421324703,580649709.7013246,12.736,,,,,,,,,,0.0043399999849498,,
1493,3,IC 3344,186.6350009,13.5787825,75.2549517903618,278.4699345495994,17.94162940979004,NED-LVS,-18.621309409690443,8.760523763876177,576134342.8162813,12.648,12.384,12.42,,,,,,,,0.0041519999504089,,
1494,3,IC 0700 NED02,172.3135379,20.582976,70.13312346457523,227.73638738225927,20.406417846679688,NED-LVS,-18.617833875624115,8.759133550249647,574293036.375795,12.931,11.83241,11.798917,,,,,,,,0.0047203288413584,,
1495,3,UGC 07366,184.86955,17.23047,77.65130556199497,264.5586567123052,13.234185218811035,NED-LVS,-18.61548604255521,8.758194417022086,573052507.2549607,11.993,12.092,12.054,,,,,,,,0.0030651837587356,,
1496,3,MRK 1025,32.498891,-8.8364338,-63.93694534255967,172.03561625585908,22.59025764465332,NED-LVS,-18.61460592065165,8.75784236826066,572588166.3815279,13.155,,,,,,,,,,0.0052234637551009,,
1497,3,WISEA J033141.15-424924.1,52.9214925,-42.823365,-54.0512643170495,249.40746432977787,14.042803764343262,NED-LVS,-18.61326913505752,8.757307654023009,571883615.3171508,12.124,12.088,11.981,,,,,,,,0.0032520000822842,,
1498,3,WISEA J012949.79-070640.0,22.4574626,-7.1111318,-68.00676350281054,149.15048733960742,20.938711166381836,NED-LVS,-18.611749730898772,8.75669989235951,571083867.9860691,12.993,11.391,11.429,,,,,,,,0.004842999856919,,
1499,3,WISEA J030117.03-233104.4,45.3209812,-23.5179014,-60.51767840581755,213.2063895259436,19.493989944458008,NED-LVS,-18.610503688537577,8.75620147541503,570428840.9965994,12.839,12.666,12.624,,,,,,,,0.0045099998824298,,
1500,3,ESO 289-IG 037,338.3329888,-44.549746,-57.396053750841595,351.4892836782031,18.17572593688965,NED-LVS,-18.609458827803756,8.755783531121503,569880151.5481148,12.688,12.065657,12.054059,,,,,,,,0.0042059998959302,,
1501,3,WISEA J025657.85+200044.8,44.24108,20.0124541,-33.90876763558682,159.05779182824952,20.700044631958008,NED-LVS,-18.60685640926338,8.754742563705353,568515832.3960335,12.973,12.515,12.421,,,,,,,,0.0047880001366138,,
1502,3,CGCG 010-041,163.20266666667,0.03447222222,50.685333476075485,251.58280894318605,20.799999237060547,NED-LVS,-18.604316595164672,8.753726638065869,567187483.0398514,12.986,,,,,,,,,,0.0060334908775985,,
1503,3,NGC 4656 NED01,190.9951770949,32.173737286409995,84.70108530503285,140.2797530967176,7.98,LVG,-18.60301445675365,8.753205782701462,566507655.0106192,10.907,,,,,,,8.0,11.0,8.0,0.0022150001022964,,
1504,3,ESO 514- G 007,229.9991394,-23.9247322,27.619150159381302,341.4572143869718,22.961486481123615,CF4,-18.603,8.753200000000001,566500111.9195349,13.202,11.846747,11.774281,,,31.805,,,,,0.0076720002107322,,
1505,3,CGCG 292-051,179.2347614,60.3295663,55.523087269269254,134.8193549512073,20.057373046875,NED-LVS,-18.59637026008346,8.750548104033385,563051479.566307,12.915,12.504,12.479,,,,,,,,0.0046398765407502,,
1506,3,UGC 04988,140.8131546,34.7341047,45.20498046796867,189.81516258203337,22.686664581298828,NED-LVS,-18.589853250597983,8.747941300239194,559681949.1019824,13.189,12.056037,12.070955,,,,,,,,0.0052456660196185,,
1507,3,CGCG 193-002,222.24571,33.193043,63.971369030166755,53.581475926678294,24.532400131225582,NED-LVS,-18.588700197769704,8.747480079107882,559087881.8732653,13.36,,,,,,,,,,0.0056705893948674,,
1508,3,SBS 1114+587,169.272922,58.516609,54.57015233776568,144.06141339702202,22.787511825561523,NED-LVS,-18.582484535199377,8.74499381407975,555896339.2446053,13.206,,,,,,,,,,0.0052688899450004,,
1509,3,KUG 1045+340,162.04573,33.744541,62.73197656650152,191.3204306667831,23.388372386593534,CF4,-18.582,8.744800000000001,555648312.8371279,13.263,,,,,31.845,,,,,0.0053770001977682,,
1510,3,LCRS B030900.1-415914,47.7068502,-41.7997122,-58.04013093632775,249.34822332869464,19.984159469604492,NED-LVS,-18.58042943313592,8.744171773254369,554845123.3138217,12.923,13.077,13.193,,,,,,,,0.0046230000443756,,
