728 03 38 49.34 -35 22 59.0 [SRH2010] 75 68               1335  55  2
729 03 38 49.36 -35 38 30.5 [SRH2010] 10 96               2189  38  1
730 03 38 49.37 -35 34 02.1 [SRH2010] 84 6                1894  52  2
731 03 38 49.51 -35 29 39.0 [SRH2010] 7 123               1949  12  3
732 03 38 49.74 -35 24 57.8 [SRH2010] 75 34               1408  40  1
733 03 38 49.83 -35 34 49.5 [SRH2010] 7 29                1782  39  1
734 03 38 49.85 -35 23 35.8 [SRH2010] 76 63                972  16  3
735 03 38 50.40 -35 22 07.8 [SRH2010] 75 85               1557  20  1
736 03 38 50.59 -35 26 32.5 [DRG2004] 75:8                1137  65  2
737 03 38 50.60 -35 24 29.2 [SRH2010] 75 43               1662  26  2
738 03 38 50.69 -35 24 27.0 [SRH2010] 75 44               1371  34  2
739 03 38 50.74 -35 24 48.2 [SRH2010] 75 37               1293  47  2
740 03 38 51.08 -35 24 20.8 [SRH2010] 75 46               1268  26  1
741 03 38 51.32 -35 33 54.8 [SRH2010] 84 8                1525  31  1
742 03 38 51.61 -35 36 10.6 [BAL2007] gc1404s             2174  16  3
743 03 38 51.66 -35 27 34.9 [SRH2010] 84 110              1154  30  2
744 03 38 51.73 -35 29 39.5 [DRG2004] 84:73               2039  72  2
745 03 38 51.92 -35 24 30.9 [DRG2004] 78:35               1046 137  2
746 03 38 52.05 -35 35 15.0 [BAL2007] gc1404n             1816  16  3
747 03 38 52.32 -35 31 29.6 [SRH2010] 7 88                 813  43  1
748 03 38 52.37 -35 32 23.6 [SRH2010] 84 31               1406  36  1
749 03 38 52.69 -35 26 40.7 [DRG2004] 76:4                1175  44  2
750 03 38 52.79 -35 32 26.9 [SRH2010] 7 72                1093  42  1
751 03 38 52.93 -35 26 35.6 [SRH2010] 75 7                1234  78  1
752 03 38 53.08 -35 25 27.4 [DRG2004] 75:25               1804  57  2
753 03 38 53.15 -35 31 01.4 [SRH2010] 84 53               1772  32  1
754 03 38 53.25 -35 36 51.8 [BAL2007] gc269.8             2000  13  3
755 03 38 54.03 -35 31 57.8 [SRH2010] 84 39               1487  15  2
756 03 38 54.05 -35 33 33.4 [FDE2007] J033854.05-353333.6 1491   2  4
757 03 38 54.21 -35 24 36.3 [DRG2004] 78:28                811  48  2
758 03 38 54.26 -35 21 37.9 [SRH2010] 75 93               1221  59  1
759 03 38 54.38 -35 24 43.3 [SRH2010] 75 39               1335  58  1
760 03 38 54.41 -35 31 14.0 [SRH2010] 84 49               1000  27  1
761 03 38 54.58 -35 35 30.3 [BAL2007] gc1404e             1911  44  3
762 03 38 54.69 -35 29 44.2 [SRH2010] 84 72               1699  19  2
763 03 38 54.71 -35 30 16.2 [SRH2010] 84 64               1034  32  1
764 03 38 54.78 -35 29 15.8 [DRG2004] 84:80               1936  54  2
765 03 38 54.89 -35 33 46.5 [SRH2010] 84 10               1542  58  1
766 03 38 54.98 -35 32 15.7 [SRH2010] 84 33               1325  47  1
767 03 38 55.03 -35 29 35.7 [SRH2010] 84 74               1574  25  2
768 03 38 55.04 -35 32 53.1 [SRH2010] 7 65                1936  60  1
769 03 38 55.10 -35 22 42.1 [SRH2010] 75 73               1365  56  1
770 03 38 55.22 -35 21 57.2 [SRH2010] 75 88               1175  31  1
771 03 38 55.40 -35 30 21.8 [DRG2004] 84:63               1076  37  2
772 03 38 55.55 -35 26 52.4 [SRH2010] 75 1                1328  39  1
773 03 38 55.60 -35 30 51.7 [SRH2010] 84 55               2121  55  1
774 03 38 55.86 -35 24 59.8 [SRH2010] 75 33               1616  38  2
775 03 38 56.18 -35 24 48.9 FCOS 1-063                     645  45  7
776 03 38 56.39 -35 23 36.9 [SRH2010] 75 56                647  58  1
777 03 38 56.55 -35 28 28.6 [SRH2010] 84 94               1382  22  1
778 03 38 56.88 -35 27 42.9 [SRH2010] 84 107               584  42  1
779 03 38 57.04 -35 32 08.0 [SRH2010] 84 35               1344  18  1
780 03 38 57.39 -35 24 50.3 [SRH2010] 75 36                893  17  2
781 03 38 57.44 -35 31 42.5 [DRG2004] 84:42               1570  46  2
782 03 38 57.51 -35 28 19.2 [SRH2010] 84 96               1283  45  2
783 03 38 57.80 -35 21 12.3 [SRH2010] 75 99               1671  39  1
784 03 38 58.08 -35 26 28.0 [SRH2010] 78 13               1379  33  1
785 03 38 58.28 -35 30 13.2 [SRH2010] 84 65               1212  30  1
786 03 38 58.31 -35 32 28.7 [SRH2010] 84 30               1741  31  2
787 03 38 58.48 -35 26 28.2 [DRG2004] 78:12               1048  18  2
788 03 38 58.85 -35 25 05.9 [SRH2010] 78 11               1635  39  1
789 03 38 59.06 -35 20 32.8 [SRH2010] 75 111              1603  70  1
790 03 38 59.09 -35 29 54.1 [SRH2010] 84 69               1948  36  2
791 03 38 59.31 -35 33 43.5 [SRH2010] 84 11               2016  15  3
792 03 38 59.40 -35 21 29.8 [SRH2010] 75 95                760  44  2
793 03 39 00.41 -35 26 09.9 [SRH2010] 75 14               1813  40  2
794 03 39 00.69 -35 30 32.4 [SRH2010] 84 60               1311  23  2
795 03 39 00.83 -35 20 49.8 [SRH2010] 75 106              1519  45  1
796 03 39 01.44 -35 23 58.1 [DRG2004] 75:51               1715  93  2
797 03 39 01.49 -35 25 30.7 [SRH2010] 75 24               1093  43  1
798 03 39 01.50 -35 26 30.3 [SRH2010] 75 9                1934  39  1
799 03 39 03.86 -35 24 28.6 [BAL2007] gc280.1             1880  16  3
800 03 39 04.57 -35 15 35.2 [FDE2007] J033904.55-351535.2 1506   4  4
801 03 39 05.01 -35 26 53.7 [BAL2007] gc175.1             1057  10  3
802 03 39 05.62 -35 28 59.5 [BAL2007] gc89.10             1037  12  3
803 03 39 06.04 -35 34 49.6 [BAL2007] gc324.8             1540  10  3
804 03 39 06.47 -35 31 27.7 [SRH2010] GS03-M02 217         659  42  1
805 03 39 07.78 -35 31 56.7 [SRH2010] GS03-M01 169        1313  37  1
806 03 39 08.30 -35 30 41.0 [SRH2010] GS03-M01 208        1488  34  1
807 03 39 09.16 -35 27 29.8 [KGM99] aat 68                1166 150  9
808 03 39 09.18 -35 34 58.0 [BAL2007] gc378.8             1751  10  3
809 03 39 09.83 -35 30 16.6 [SRH2010] GS03-M02 198        1580  84  1
810 03 39 10.06 -35 24 04.3 [KGM99] aat 69                1938 150  9
811 03 39 10.49 -35 31 27.5 [SRH2010] GS03-M01 216        1393  20  1
812 03 39 11.28 -35 31 03.0 [SRH2010] GS03-M01 152        1421  19  1
813 03 39 11.84 -35 31 06.8 [SRH2010] GS03-M02 155        1351  31  1
814 03 39 14.23 -35 29 47.0 [SRH2010] GS03-M01 200        1351  21  1
815 03 39 14.23 -35 21 03.6 [SRH2010] 8 68                1387  61  1
816 03 39 14.40 -35 21 25.0 [SRH2010] 8 60                1672  32  1
817 03 39 15.09 -35 32 34.6 [SRH2010] GS03-M01 92         1741  15  1
818 03 39 15.34 -35 35 34.5 [FDE2007] J033915.34-353534.7 1528  13  4
819 03 39 15.84 -35 34 56.1 [BAL2007] gc376.8             1506  12  3
820 03 39 15.92 -35 33 40.2 [SRH2010] GS03-M01 55         1018  59  1
821 03 39 16.10 -35 29 45.1 [SRH2010] GS03-M02 144        1665  44  1
822 03 39 16.31 -35 30 00.1 [KGM99] aat 71                1843 150  9
823 03 39 17.68 -35 25 30.1 [BAL2007] gc241.1             1026   5  4
824 03 39 19.07 -35 34 06.8 [SRH2010] GS03-M01 32         1526  10  3
825 03 39 20.51 -35 19 14.3 [SRH2010] 8 104               1462   5  4
826 03 39 21.39 -35 33 32.6 [SRH2010] GS03-M01 37         1464  84  1
827 03 39 21.53 -35 23 31.8 [SRH2010] 8 28                1744  96  1
828 03 39 22.03 -35 28 45.1 [BAL2007] gc101.1              693   7  3
829 03 39 22.26 -35 29 35.8 [SRH2010] GS03-M01 131        1158  79  1
830 03 39 22.64 -35 34 10.9 [SRH2010] GS03-M02 19         1217  29  1
831 03 39 22.94 -35 32 33.1 [SRH2010] GS03-M01 63         1203  62  1
832 03 39 23.17 -35 18 31.0 [SRH2010] 8 116               1051  60  1
833 03 39 23.92 -35 29 10.1 [SRH2010] GS03-M01 204        1252  46  1
834 03 39 24.55 -35 20 34.2 [SRH2010] 8 78                1260  69  1
835 03 39 24.67 -35 05 17.7 [FDE2007] J033924.66-350517.6 1315  10  4
836 03 39 26.85 -35 33 48.9 [SRH2010] GS03-M02 15         1280  54  1
837 03 39 32.20 -35 33 33.7 [SRH2010] GS03-M01 7          1497  51  1
838 03 39 34.74 -35 53 44.2 [GDE2009] UCD 52              1528  74  5
839 03 39 35.92 -35 28 24.4 [BAL2007] ucdB                1886   3  4
840 03 39 36.04 -35 15 13.1 [FDE2007] J033936.05-351513.3 1520  12  4
841 03 39 37.16 -35 15 21.7 [FDE2007] J033937.16-351521.9 1912   6  4
842 03 39 39.43 -35 36 58.4 [BAL2007] gc152.5             1729   7  3
843 03 39 39.75 -35 25 51.6 [BAL2007] gc417.5             1141  15  3
844 03 39 39.85 -35 31 53.5 [BAL2007] gc317.5             1689  11  3
845 03 39 40.14 -35 18 35.4 [FDE2007] J033940.13-351835.7 1402   9  4
846 03 39 40.29 -35 28 53.6 [BAL2007] gc516.5             1414  14  3
847 03 39 43.11 -35 33 10.3 [BAL2007] gc269.5             1274  12  3
848 03 39 43.52 -35 26 59.1 [BAL2007] uc464.5             1274   7  3
849 03 39 44.27 -35 29 15.7 [BAL2007] gc391.5             1520  10  3
850 03 39 45.83 -35 17 46.1 [FDE2007] J033945.82-351746.3 1356   8  4
851 03 39 49.16 -35 34 46.0 [BAL2007] gc212.5             1770   8  3
852 03 39 52.54 -35 04 24.0 [FDE2007] J033952.54-350424.2 1274   4  4
853 03 39 53.64 -35 01 32.9 [FDE2007] J033953.63-350133.0 1409  11  4
854 03 39 57.55 -35 24 32.8 [BAL2007] gc6.400             1564   9  3
855 03 39 59.95 -35 26 31.6 [BAL2007] gc441.5             1775   9  3
856 03 40 00.72 -35 41 58.5 [FDE2007] J034000.71-354158.6 1452  10  4
857 03 40 00.99 -35 34 35.5 [BAL2007] gc223.5             1387   7  3
858 03 40 02.53 -35 36 48.6 [BAL2007] gc159.5             1741   6  3
859 03 40 02.81 -35 38 57.1 [BAL2007] gc70.50             1467   5  3
860 03 40 06.76 -35 29 27.2 [BAL2007] gc382.5             1274   5  3
861 03 40 08.11 -35 24 17.8 [BAL2007] gc13.40             1532   8  3
862 03 40 09.73 -35 36 11.0 [BAL2007] gc173.5             1898   9  3
863 03 40 11.40 -35 19 29.2 [BAL2007] gc172.4             1365   9  3
864 03 40 11.60 -35 27 09.4 [BAL2007] gc467.5             1424   9  3
865 03 40 12.55 -35 21 11.6 [BAL2007] gc115.4             1233   8  3
866 03 40 12.98 -35 27 03.4 [BAL2007] gc459.5             1366   9  3
867 03 40 19.89 -35 15 29.7 [FDE2007] J034019.89-351530.0 1608   6  4
868 03 40 21.41 -35 24 27.4 [BAL2007] gc6.300             1752   5  3
869 03 40 22.91 -35 33 50.5 [BAL2007] gc199.6             1040   5  3
870 03 40 23.32 -35 38 31.9 [BAL2007] gc71.60             1301   8  3
871 03 40 24.71 -35 35 13.5 [BAL2007] gc164.6              949  10  3
872 03 40 24.93 -35 06 37.3 [FDE2007] J034024.92-350637.5 1489  11  4
873 03 40 32.51 -35 36 22.8 [BAL2007] gc131.6             1465   5  3
874 03 40 37.06 -34 58 40.0 [GDE2009] UCD 59              1811 159  5
875 03 40 38.83 -35 34 42.9 [BAL2007] gc175.6             1693   7  3
876 03 40 40.88 -35 12 30.5 [BAL2007] gc398.3             1250  11  3
877 03 40 44.62 -35 36 46.6 [BAL2007] gc120.6             1241   9  3
878 03 40 45.97 -35 14 51.7 [BAL2007] gc311.3             1632  17  3
879 03 40 49.59 -35 32 46.6 [BAL2007] gc236.6             1479   5  3
880 03 41 03.83 -35 26 34.1 [BAL2007] gc395.7             1459   8  3
881 03 41 05.00 -35 17 45.4 [BAL2007] gc187.2             1575  12  3
882 03 41 05.01 -35 22 08.4 [BAL2007] gc69.20             1634   8  3
883 03 41 05.91 -35 26 38.0 [BAL2007] gc381.7              607   9  3
884 03 41 10.46 -35 34 57.3 [BAL2007] gc163.7             1448   7  3
885 03 41 11.31 -35 09 20.0 [BAL2007] gc388.2              555  12  3
886 03 41 13.61 -35 29 28.8 [BAL2007] gc332.7             1527  13  3
887 03 41 13.71 -35 18 17.5 [BAL2007] gc172.2b            1861   9  3
888 03 41 20.35 -35 28 46.2 [BAL2007] gc428.7             1514   6  3
889 03 41 20.53 -35 12 53.6 [BAL2007] gc350.2             1415   9  3
890 03 41 21.18 -35 21 46.1 [BAL2007] gc77.20             2076  20  3
891 03 41 29.52 -35 19 48.6 [BAL2007] gc129.2             1473   6  3
892 03 41 32.84 -35 11 37.2 [BAL2007] uc411.2             2076  11  3
893 03 41 35.83 -35 54 57.9 [GDE2009] UCD 60              1629  57  5
894 03 41 48.41 -35 17 40.2 [BAL2007] gc201.1             1295  10  3
895 03 41 49.46 -35 30 12.5 [BAL2007] gc304.8             1570  12  3
896 03 41 51.51 -35 11 24.7 [BAL2007] gc375.1             1907  27  3
897 03 42 00.13 -35 19 32.4 [BAL2007] gc152.1              947  15  3
898 03 42 11.92 -35 24 42.9 [BAL2007] gc2.100             1413   9  3
899 03 42 13.71 -35 22 41.0 [BAL2007] gc73.10             1398  12  3
900 03 42 14.51 -35 23 00.1 [BAL2007] gc67.10             1708  12  3
901 03 42 16.26 -35 24 06.1 [BAL2007] gc32.10             1399  12  3
902 03 42 17.04 -35 22 08.3 [BAL2007] gc85.10             1578  11  3
903 03 42 18.71 -35 22 40.2 [BAL2007] gc74.10             1468  13  3
904 03 43 08.11 -35 23 43.2 [FDK2008] J034308.16-352343.4 1271  24  8
