canonical_object_id,target_ra,target_dec,classification_state,classification_subtype,query_radius_arcsec,association_method,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,ipd_frac_multi_peak,ipd_frac_odd_win,duplicated_source,gaia_dr3_id,dist_arcsec,within_query_radius,match_quality,match_status
canonical_4ca418f31108584da63b5a796aecb80b,202.582160208,-42.1931027922,candidate,,1.0,canonical_literature_gaia_dr3_id,6088844229232494208,202.58215916803664,-42.19310318877369,17.95937728881836,18.026575088500977,17.112075805664062,0.2501142949594508,0.17638300359249115,-7.570356382953023,0.38004299998283386,-3.222947525655097,0.13818499445915222,0.0,0.0,0.9912899732589722,2,44,0,6088844229232494208,0.0031196264609291524,True,within_radius,matched_by_source_id
canonical_4d9765c0c71558638426d4a7b0b35b2e,190.70004166666664,11.920488888888888,confirmed,,1.0,canonical_literature_gaia_dr3_id,3928458666977702912,190.70001753178934,11.920518035665584,20.399782180786133,19.803617477416992,18.758981704711914,,,,,,,8.152825355529785,29.344844818115234,,0,0,0,3928458666977702912,0.13504439454834824,True,within_radius,matched_by_source_id
canonical_4dea2db3327e505bb25c50f35f3b86a0,201.905439572,-40.9694260403,candidate,,1.0,canonical_literature_gaia_dr3_id,6161018440224208896,201.90543870845764,-40.96942837969491,15.675965309143066,15.719100952148438,14.714555740356445,0.951028931543247,0.13026300072669983,-1.958602878433582,0.12109299749135971,-2.994532652011518,0.1367119997739792,0.9148910045623779,94.34078979492188,3.6221399307250977,96,0,0,6161018440224208896,0.008742817971877747,True,within_radius,matched_by_source_id
canonical_4e448be973555c14804481a0a12a4718,200.510351061,-43.177241414,candidate,,1.0,canonical_literature_gaia_dr3_id,6136721363556083328,200.51034728526682,-43.17724186330459,18.014835357666016,17.752302169799805,16.83693504333496,,,,,,,5.512781143188477,313.2588195800781,,57,7,0,6136721363556083328,0.01004340795445952,True,within_radius,matched_by_source_id
canonical_4e4a486ddc295ac8b9983ab44fcd4fb2,203.60520024,-43.0127324756,candidate,,1.0,canonical_literature_gaia_dr3_id,6112522998116040832,203.6051986344056,-43.01272915986949,19.822940826416016,18.239534378051758,16.66905975341797,,,,,,,10.20026683807373,43.7536506652832,,1,0,1,6112522998116040832,0.012662780744076065,True,within_radius,matched_by_source_id
canonical_4e6e29ed44dc5d5288520c11cba02749,54.155218,-35.385927,rejected,,1.0,canonical_literature_gaia_dr3_id,4860342256676893312,54.1552932612536,-35.385880855621494,21.40037727355957,20.7363224029541,19.680397033691406,,,,,,,18.138145446777344,11.550680160522461,,0,0,0,4860342256676893312,0.2763838944954157,True,within_radius,matched_by_source_id
canonical_4e796234c3d85c12b9c40b8c94cfd16b,187.86816666666664,12.417666666666666,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907698826589168000,187.86816529319955,12.417666710331162,19.89691925048828,19.32529640197754,18.227333068847656,-1.1474836022258836,1.300784945487976,-2.9628497570627403,1.4298499822616577,1.4132290824481997,1.3539869785308838,7.750389099121094,36.02667999267578,2.1707611083984375,0,0,0,3907698826589168000,0.004831368267586338,True,within_radius,matched_by_source_id
canonical_4e9f5f00186c53cd82670131b3e38c1c,200.199235476,-41.0068471061,candidate,,1.0,canonical_literature_gaia_dr3_id,6137892515235674240,200.1992354624414,-41.006846769874834,19.228670120239258,18.003129959106445,16.43798828125,-0.0941536892818001,0.782908022403717,0.9019927141326682,0.6701200008392334,2.4158595340180167,0.7446359992027283,4.76426887512207,27.737539291381836,2.06862211227417,0,0,0,6137892515235674240,0.001210970912802445,True,within_radius,matched_by_source_id
canonical_4eeffe55383d555b80b3f4678a11cde1,202.042394161,-43.6346131986,candidate,,1.0,canonical_literature_gaia_dr3_id,6088516952731271168,202.04239416911298,-43.63461277924006,19.53345489501953,18.5344295501709,16.94463539123535,-0.9284321664172347,1.0440499782562256,-1.0418743889056734,1.0743390321731567,-0.1839142695285993,0.8248609900474548,6.235517978668213,30.792695999145508,2.2876360416412354,0,0,0,6088516952731271168,0.0015098437839171632,True,within_radius,matched_by_source_id
canonical_4f2943fc7ab553cb8c9ea88959323165,203.080539901,-44.251039452,candidate,,1.0,canonical_literature_gaia_dr3_id,6087655382288720000,203.0805408009571,-44.251039072308195,18.479551315307617,18.832992553710938,17.195817947387695,1.4210362419336575,0.1908790022134781,3.4121061370446366,0.21441300213336945,1.9423872919729157,0.20113800466060638,0.1707949936389923,0.14063799381256104,1.0135560035705566,7,0,0,6087655382288720000,0.002693303409543454,True,within_radius,matched_by_source_id
canonical_4f3dd6aff2bf5871ad126634ee22b61b,54.623053,-35.418937,rejected,,1.0,canonical_literature_gaia_dr3_id,4860387959424272128,54.6230522007073,-35.41894440245091,21.141542434692383,20.89487648010254,20.080669403076172,,,,,,,4.304178237915039,1.1459230184555054,,0,0,0,4860387959424272128,0.02675179493140637,True,within_radius,matched_by_source_id
canonical_4fc80afde7a25c8fb036a8643c73dbef,202.842270752,-41.0273006121,candidate,,1.0,canonical_literature_gaia_dr3_id,6160968240645982080,202.84227157908074,-41.02730416815697,14.79852294921875,14.531274795532227,13.574403762817383,-0.9541325369660334,0.2784779965877533,-5.169262104488533,0.27392101287841797,-6.974285246303577,0.34656500816345215,2.098694086074829,1376.51806640625,18.175201416015625,77,14,0,6160968240645982080,0.012997371724710308,True,within_radius,matched_by_source_id
canonical_503bee90dd145c6dabef2fe3ca5b4008,202.833647854,-41.1349526148,candidate,,1.0,canonical_literature_gaia_dr3_id,6160966557019247872,202.83364582721754,-41.13495410379725,18.204383850097656,18.07721710205078,17.009765625,,,,,,,8.625848770141602,491.7838134765625,,52,0,0,6160966557019247872,0.007676786049627172,True,within_radius,matched_by_source_id
canonical_5055a2fa58bb5cc180dcebfee3efbb66,202.284913913,-44.5106690935,candidate,,1.0,canonical_literature_gaia_dr3_id,6087671806245855232,202.2849130401695,-44.51066793012661,17.572813034057617,17.857257843017578,16.473554611206055,,,,,,,7.748604774475098,1094.473388671875,,15,0,0,6087671806245855232,0.0047498998730675455,True,within_radius,matched_by_source_id
canonical_509a5fefbc2c52af8b19a1464e37d538,199.14671109,-43.7877118552,candidate,,1.0,canonical_literature_gaia_dr3_id,6136318152028116608,199.14671027744683,-43.78771157783724,18.08098793029785,18.560598373413086,16.94664192199707,7.28504247446848,0.7465620040893555,-15.493245944069907,0.7538629770278931,-4.2353455286230925,0.6921610236167908,5.305895805358887,219.4950714111328,3.8912100791931152,19,0,0,6136318152028116608,0.0023358894826831793,True,within_radius,matched_by_source_id
canonical_50bc2d96439c5295a2fcb3499f8ee77a,177.73291666666665,-28.805111111111113,confirmed,,1.0,canonical_literature_gaia_dr3_id,3480892464502851840,177.73279079126968,-28.805189808910903,20.635536193847656,20.1689453125,19.118122100830078,0.9870390124379804,1.8059589862823486,1.9617685674839804,2.0166499614715576,0.915305259290084,1.7856290340423584,10.633296966552734,41.2348747253418,1.8733969926834106,1,0,0,3480892464502851840,0.4877891547997461,True,within_radius,matched_by_source_id
canonical_50d121a9a43b5395b3eae756c85f85f2,54.734115,-35.413574,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860387439732167936,54.73408389287599,-35.413589550583886,20.830080032348633,20.554882049560547,19.31007194519043,-0.7475063619325663,1.4990390539169312,-3.215700805424041,1.6676069498062134,-0.9184323673537856,2.116903066635132,9.953407287597656,30.6358699798584,1.5553940534591675,0,0,0,4860387439732167936,0.10706868625497534,True,within_radius,matched_by_source_id
canonical_50de93d26c8a545f991d2a97821f64ea,200.523200926,-41.6714528806,candidate,,1.0,canonical_literature_gaia_dr3_id,6137059910055895680,200.52320114950976,-41.671453540570624,19.879648208618164,18.476774215698242,16.919981002807617,,,,,,,8.064496040344238,28.069154739379883,,0,0,0,6137059910055895680,0.002450738696411589,True,within_radius,matched_by_source_id
canonical_514066fbad52535a8f186e8737de7841,54.769073,-35.259737,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860390841346367488,54.76907863661308,-35.25977805964411,20.662086486816406,20.61924934387207,19.598142623901367,0.6834739699885424,1.1432650089263916,1.2395004478519924,1.1633390188217163,0.3386920614418423,1.4282909631729126,6.863879203796387,80.88453674316406,4.828330993652344,0,0,0,4860390841346367488,0.14874047007722602,True,within_radius,matched_by_source_id
canonical_5193badbaa00508fbd307d7438a808c4,203.371172741,-43.3411740677,candidate,,1.0,canonical_literature_gaia_dr3_id,6111760418083901952,203.37117196272885,-43.34117285941651,17.773008346557617,17.856935501098633,16.736740112304688,,,,,,,7.585025787353516,851.4779663085938,,24,0,0,6111760418083901952,0.004803442372153801,True,within_radius,matched_by_source_id
canonical_51f9a72a79ce5a65ac634f41ade5a673,187.5255256,12.4098184,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907707412228192512,187.52552480175794,12.40979629042418,21.522245407104492,20.444494247436523,19.301483154296875,,,,,,,39.345699310302734,39.7250862121582,,0,0,0,3907707412228192512,0.07964393720088687,True,within_radius,matched_by_source_id
canonical_521c729a5cdd5207a905a6483df4ae36,200.563916225,-40.9320449687,candidate,,1.0,canonical_literature_gaia_dr3_id,6137234732403180416,200.56391431271996,-40.93204609416836,14.725245475769043,14.40178394317627,13.381623268127441,1.1616685589833398,0.05969199910759926,-11.652604647824745,0.08195900171995163,-5.117451517676477,0.1456499993801117,0.23406699299812317,8.780713081359863,1.7410390377044678,26,83,0,6137234732403180416,0.0065928629923597834,True,within_radius,matched_by_source_id
canonical_522c4721908d5601a9b1f054fc2cd7b0,202.900926057,-41.5507725598,candidate,,1.0,canonical_literature_gaia_dr3_id,6112895977369670272,202.90093434624828,-41.55077002137416,18.516685485839844,18.52362823486328,17.485925674438477,,,,,,,14.806147575378418,1344.987548828125,,15,0,0,6112895977369670272,0.024129644327317547,True,within_radius,matched_by_source_id
canonical_527042b8489253bdbf1efd710a0edab1,54.788158,-35.458293,rejected,,1.0,canonical_literature_gaia_dr3_id,4860375383761032960,54.78819059789287,-35.45826717528218,21.197328567504883,21.0595760345459,20.052494049072266,,,,,,,17.219507217407227,181.43939208984375,,0,0,0,4860375383761032960,0.13334279541417401,True,within_radius,matched_by_source_id
canonical_5284c59c32c15d6c9a9b2e45cfaca14e,203.860470803,-42.5403671632,candidate,,1.0,canonical_literature_gaia_dr3_id,6112567704438385152,203.86047082950392,-42.54036606889603,19.998435974121094,18.31106948852539,16.834897994995117,,,,,,,9.629888534545898,29.91339683532715,,0,0,0,6112567704438385152,0.0039401215546941174,True,within_radius,matched_by_source_id
canonical_531258a6624259d1a0a7dbcb0867210f,201.337983163,-43.5335375525,candidate,,1.0,canonical_literature_gaia_dr3_id,6088627488010200064,201.33797995439173,-43.53354048619705,18.866281509399414,18.696516036987305,17.613739013671875,-0.682617138549919,0.6462939977645874,-8.054735116271155,0.6127880215644836,-1.5074104521217815,0.514339029788971,3.671236991882324,44.949283599853516,2.2868199348449707,6,0,0,6088627488010200064,0.013478405386307275,True,within_radius,matched_by_source_id
canonical_53686ba1a4585208aedc4f27baed8909,55.003,-35.69955,rejected,,1.0,canonical_literature_gaia_dr3_id,4860180735842301312,55.003023479857085,-35.699568071582306,21.348976135253906,21.06107521057129,19.74542236328125,,,,,,,6.408009052276611,1.9922510385513306,,0,0,0,4860180735842301312,0.09457520490855606,True,within_radius,matched_by_source_id
canonical_53a0caaf617b592dba1a6da9f817a64f,199.879643222,-43.7302877665,candidate,,1.0,canonical_literature_gaia_dr3_id,6088292686720379776,199.87963919332466,-43.730287673712205,17.29545021057129,17.654260635375977,16.080350875854492,0.9490178401814422,0.5930100083351135,-12.25323679051336,0.6149399876594543,-6.782731982366054,0.6441370248794556,4.215386867523193,302.57745361328125,3.768096923828125,71,0,0,6088292686720379776,0.010485383509647802,True,within_radius,matched_by_source_id
canonical_53b6899e7920547a954f8e183ff3d4fb,200.036346051,-41.0737190954,candidate,,1.0,canonical_literature_gaia_dr3_id,6137886880238553472,200.0363450402692,-41.07371892334564,18.606107711791992,18.631235122680664,17.072099685668945,,,,,,,4.8145551681518555,159.28494262695312,,7,13,0,6137886880238553472,0.0028120983650830535,True,within_radius,matched_by_source_id
canonical_5438863d31af5c919e8a3c6d748e5cfc,203.077941807,-44.5174692913,candidate,,1.0,canonical_literature_gaia_dr3_id,6087635728522024704,203.07793882927552,-44.51746890078035,16.432842254638672,16.53730010986328,15.361576080322266,0.6773131024850603,0.7432979941368103,-9.67565463740144,0.6352459788322449,-9.592714664128007,0.6206619739532471,4.552060127258301,1220.466796875,12.987204551696777,47,0,0,6087635728522024704,0.007771830513542079,True,within_radius,matched_by_source_id
canonical_5466a2d0dc1e55238aae2ae998300c48,199.952059615,-42.7044606094,candidate,,1.0,canonical_literature_gaia_dr3_id,6136435421815891328,199.9520582009172,-42.704458787417686,17.18845558166504,17.27396011352539,16.096158981323242,,,,,,,7.880528926849365,1398.448486328125,,55,3,0,6136435421815891328,0.007550963349789548,True,within_radius,matched_by_source_id
canonical_548d8c0cbcae5965b9295d67f91faeda,199.085067242,-43.7449221049,candidate,,1.0,canonical_literature_gaia_dr3_id,6136365843344963840,199.0850673668575,-43.74492244314764,17.365737915039062,17.468265533447266,16.11114501953125,0.4075867226245837,0.14395299553871155,-0.5498334164987252,0.14320500195026398,-1.2488350081140558,0.1248140037059784,0.6067879796028137,6.772359848022461,1.4077320098876953,46,0,0,6136365843344963840,0.0012602444929833527,True,within_radius,matched_by_source_id
canonical_551e0cae12be5559aa4cf9d15e6b7f28,199.586466958,-44.9013790882,candidate,,1.0,canonical_literature_gaia_dr3_id,6088163872061067776,199.58646582892365,-44.901383103799986,17.720645904541016,18.08771514892578,16.667354583740234,,,,,,,8.111628532409668,915.197509765625,,60,0,0,6088163872061067776,0.014740074233153723,True,within_radius,matched_by_source_id
canonical_552a6e06fd835253ad025e8a916df8e6,198.955747291,-43.7410830768,candidate,,1.0,canonical_literature_gaia_dr3_id,6136273175125725568,198.95574459949842,-43.7410812212815,18.358522415161133,18.3489933013916,17.157161712646484,,,,,,,7.635251998901367,446.4815368652344,,24,0,0,6136273175125725568,0.009676006519152715,True,within_radius,matched_by_source_id
canonical_558804cae26a5237815d25ff93df5bd7,187.467826,12.6271638,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907906733070126848,187.46780449235325,12.627153803617903,21.023378372192383,21.007801055908203,19.508113861083984,,,,,,,9.500460624694824,5.409492015838623,,0,0,0,3907906733070126848,0.08368746278480421,True,within_radius,matched_by_source_id
canonical_558f4c33787451a99d3cec5a5d47b8de,201.580775677,-42.625021906,candidate,,1.0,canonical_literature_gaia_dr3_id,6088819009189859840,201.58077349038564,-42.6250197551949,16.986371994018555,16.76820182800293,15.826566696166992,0.3843312311037916,0.20613999664783478,-5.993405658092228,0.18004700541496277,0.7674364611061069,0.35455000400543213,0.7508230209350586,11.027360916137695,1.6093050241470337,80,4,0,6088819009189859840,0.009669580387400347,True,within_radius,matched_by_source_id
canonical_55aff56c56475b179c54315fbb014ecd,200.476248428,-43.7377504862,candidate,,1.0,canonical_literature_gaia_dr3_id,6088656693789450624,200.4762454291798,-43.73774869924466,15.147587776184082,15.211223602294922,13.91531753540039,,,,,,,9.317978858947754,18470.259765625,,81,0,0,6088656693789450624,0.010110633444853277,True,within_radius,matched_by_source_id
canonical_5602d67e9b9e5e8cbfd5af395ac849f7,201.575636497,-44.6435482943,candidate,,1.0,canonical_literature_gaia_dr3_id,6087564500782716288,201.57563740101577,-44.6435488128717,20.09920310974121,18.27264404296875,16.674358367919922,,,,,,,9.65730094909668,28.661190032958984,,0,0,0,6087564500782716288,0.00297435610715814,True,within_radius,matched_by_source_id
canonical_562056e167f05bf28e7d269c5c766465,202.889740458,-43.5301431147,candidate,,1.0,canonical_literature_gaia_dr3_id,6088484001742674176,202.88974274631883,-43.53014355923172,19.401222229003906,17.829513549804688,16.262989044189453,,,,,,,7.006241798400879,31.793315887451172,,0,0,0,6088484001742674176,0.0061832920024952765,True,within_radius,matched_by_source_id
canonical_56c38cf42d77522389c2710aef95dea2,200.985522796,-41.8514350922,candidate,,1.0,canonical_literature_gaia_dr3_id,6137045513323471232,200.98552049629959,-41.85143427365402,15.475567817687988,15.1644926071167,14.216843605041504,,,,,,,0.29475298523902893,7.432439804077148,,52,62,0,6137045513323471232,0.0068346628417442065,True,within_radius,matched_by_source_id
