object_id,original_name,source_id,ra,dec,g_mag,r_mag,re_pc,ls_dr10_id,ls_type,ls_g_mag,ls_r_mag,ls_i_mag,ls_z_mag,ls_xmatch_dist
2021MNRA_0273,,2021MNRAS.504.3580S,54.265312,-35.652887,21.95,21.36,14.2,10995260553436571,PSF,21.872470132226915,21.313686337692424,21.1098560044632,21.02350335037804,
2021MNRA_0274,,2021MNRAS.504.3580S,54.557943,-35.431188,21.95,21.25,29.0,10995261784460651,PSF,21.930323456421583,21.41375498484993,21.20330419468305,21.142398830755095,
2021MNRA_0275,,2021MNRAS.504.3580S,53.960332,-35.256689,21.96,21.38,28.2,10995263015490570,PSF,21.87396396249688,21.322227487870016,21.069167387070653,20.96126088740231,
2021MNRA_0276,,2021MNRAS.504.3580S,54.35941,-35.684909,21.96,21.33,14.8,10995260553440036,PSF,21.901371517388345,21.259898864876515,20.98470871191699,20.884040438279712,
2021MNRA_0277,,2021MNRAS.504.3580S,54.593448,-35.442465,21.96,21.27,23.7,10995261784461886,SER,19.8184872645013,19.15831643449813,18.95734404161208,18.91430542697409,
2021MNRA_0278,,2021MNRAS.504.3580S,54.598213,-35.392375,21.97,21.29,25.2,10995261784462013,PSF,22.00626117765931,21.274725475994096,20.99558069652016,20.83655111128363,
2021MNRA_0279,,2021MNRAS.504.3580S,54.649095,-35.426101,21.97,21.33,11.4,10995261784463679,DEV,19.78557883159576,19.11336058410498,18.899931017284285,18.833693173242683,
2021MNRA_0280,,2021MNRAS.504.3580S,54.659504,-35.633466,21.97,21.41,28.3,10995260554487988,PSF,21.83919134758644,21.272379354245142,21.03639634450339,20.9398532458017,
2021MNRA_0281,,2021MNRAS.504.3580S,54.648534,-35.334894,21.98,21.4,19.7,10995263017593190,PSF,21.879379051011174,21.347100392126737,21.145966656947216,21.090160350835166,
2021MNRA_0282,,2021MNRAS.504.3580S,54.910098,-35.345146,21.98,21.5,36.3,10995263018638617,PSF,21.86570725948297,21.349649757222963,21.150867247378297,21.09943172436976,
2021MNRA_0283,,2021MNRAS.504.3580S,54.553252,-35.467956,21.98,21.21,26.3,10995261784460449,PSF,21.93703336555938,21.258734954404947,21.009099904774196,20.886747122210714,
2021MNRA_0284,,2021MNRAS.504.3580S,54.387133,-35.281064,21.98,21.33,23.9,10995263016544881,PSF,21.92093754769189,21.346365939112342,21.125801437310464,21.026411917881433,
2021MNRA_0285,,2021MNRAS.504.3580S,55.067861,-35.224388,21.99,21.54,15.2,10995263019682166,PSF,21.924606150530032,21.324751855953835,21.133063614267733,21.06732373089151,
2021MNRA_0286,,2021MNRAS.504.3580S,54.80924,-35.350985,21.99,21.58,17.2,10995263018635184,PSF,21.89468856517288,21.393578278951274,21.209893028814445,21.154137744053756,
2021MNRA_0287,,2021MNRAS.504.3580S,54.773411,-35.48319,21.99,21.46,27.5,10995261784468880,PSF,21.916009968119766,21.27098487796311,20.992482713661072,20.872825503340625,
2021MNRA_0288,,2021MNRAS.504.3580S,54.469373,-35.514462,21.99,21.19,36.2,10995261783419109,PSF,21.82678575651988,21.021054871255803,20.658978583174775,20.361571202726587,
2021MNRA_0289,,2021MNRAS.504.3580S,54.526207,-35.380053,21.99,21.53,15.8,10995261784459301,PSF,21.959336906406076,21.41640585100111,21.204674542333127,21.12931498862332,
2021MNRA_0290,,2021MNRAS.504.3580S,54.016148,-35.457345,21.99,21.3,26.2,10995261782364668,PSF,21.851134155002267,21.173879116308267,20.854155246193898,20.669863610012232,
2021MNRA_0291,,2021MNRAS.504.3580S,54.915641,-35.430996,22.0,21.33,36.2,10995261785510193,PSF,21.85583697522325,21.2202033391385,20.98565579748862,20.863672964052707,
2021MNRA_0292,,2021MNRAS.504.3580S,54.589373,-35.405714,22.0,21.36,28.7,10995261784461753,PSF,22.01021304175664,21.503724994772483,21.295001962625978,21.23724822438715,
2021MNRA_0293,,2021MNRAS.504.3580S,54.615699,-35.543417,22.0,21.32,35.2,10995261784462534,PSF,21.894649707929112,21.293002024946578,21.076995801344143,20.95017629589373,
2021MNRA_0294,,2021MNRAS.504.3580S,54.809956,-35.35693,22.0,21.36,30.9,10995263018635211,PSF,21.897370772924063,21.18418618871626,20.87753885519945,20.728389408395685,
2021MNRA_0295,,2021MNRAS.504.3580S,54.681559,-35.401112,22.0,21.42,24.9,10995261784464929,PSF,21.992621547192577,21.349035550500208,21.096349628022892,20.96989272045812,
2021MNRA_0296,,2021MNRAS.504.3580S,55.306632,-35.491304,22.0,21.47,24.9,10995261786562197,PSF,21.83959094269464,21.309790271311844,21.13374235755867,21.00954671168782,
2021MNRA_0297,,2021MNRAS.504.3580S,54.318621,-35.401676,22.01,21.46,22.6,10995261783413181,PSF,21.865018286080065,21.385721593193544,21.187002112276794,21.11413464923822,
2021MNRA_0298,,2021MNRAS.504.3580S,54.632784,-35.509115,22.01,21.46,23.3,10995261784463080,PSF,22.076869310717008,21.518212869616818,21.304119077947117,21.236710789163016,
2021MNRA_0299,,2021MNRAS.504.3580S,54.963124,-35.664828,22.01,21.25,32.9,10995260555536338,PSF,21.807572650149357,21.082808330865152,20.78189087229459,20.628361262563256,
2021MNRA_0300,,2021MNRAS.504.3580S,54.247895,-35.033975,22.01,21.51,22.5,10995264252806508,PSF,21.981315130825216,21.421949022132903,21.199632898963394,21.108020571370847,
2021MNRA_0301,,2021MNRAS.504.3580S,54.611009,-35.426062,22.01,21.23,24.6,10995261784462391,SER,20.606855767295173,19.884628585037635,19.59040641211346,19.414974349626675,
2021MNRA_0302,,2021MNRAS.504.3580S,54.465807,-35.526625,22.02,21.47,18.4,10995261783418943,PSF,21.93114079468591,21.331803876526273,21.097176387881355,21.01283587130513,
2021MNRA_0303,,2021MNRAS.504.3580S,54.54859,-35.657309,22.02,21.34,31.1,10995260554484246,PSF,21.820060908664253,21.28840229241656,21.092370856726795,20.98664929002299,
2021MNRA_0304,,2021MNRAS.504.3580S,54.18513,-35.406632,22.02,21.33,17.1,10995261783408879,PSF,21.92258809718214,21.224255380563072,20.926268152081228,20.76825914092655,
2021MNRA_0305,,2021MNRAS.504.3580S,54.801895,-35.351627,22.02,21.31,50.6,10995263018634965,REX,21.73471568688877,21.031087085665852,20.722923043359707,20.505147052715824,
2021MNRA_0306,,2021MNRAS.504.3580S,54.573587,-35.474062,22.03,21.27,33.0,10995261784461225,SER,21.025648140836374,20.373806384475166,20.1126174680894,19.97510471971444,
2021MNRA_0307,,2021MNRAS.504.3580S,54.723042,-35.444256,22.03,21.25,34.5,10995261784466747,REX,21.73800876456073,21.0266670489332,20.648659147549292,20.38561605535901,
2021MNRA_0308,,2021MNRAS.504.3580S,54.633904,-35.415175,22.03,21.29,18.9,10995261784463119,SER,21.028741370546303,20.27907114730212,19.97008713363507,19.779855139709035,
2021MNRA_0309,,2021MNRAS.504.3580S,54.666857,-35.489022,22.04,21.38,28.6,10995261784464368,PSF,22.020435809161114,21.339747170461152,21.059547355247727,20.89932163836368,
2021MNRA_0310,,2021MNRAS.504.3580S,54.655516,-35.262319,22.04,21.52,28.1,10995263017593471,DEV,21.87755053752712,21.358950537166304,21.118248564741485,21.059875032012275,
2021MNRA_0311,,2021MNRAS.504.3580S,54.539717,-35.456149,22.04,21.47,26.1,10995261784459913,PSF,22.083877497625174,21.4346634294538,21.2709007664938,21.315602514826512,
2021MNRA_0312,,2021MNRAS.504.3580S,54.633247,-35.247896,22.04,21.35,26.8,10995263017592564,PSF,21.967014267407706,21.31583377499355,21.033702037867084,20.94106406863758,
2021MNRA_0313,,2021MNRAS.504.3580S,55.265883,-35.442781,22.05,21.43,18.8,10995261786560739,PSF,21.922163332076614,21.384525125055344,21.18883326477073,21.1126264358544,
2021MNRA_0314,,2021MNRAS.504.3580S,54.639042,-35.54137,22.05,21.2,20.4,10995261784463316,PSF,22.020346599548105,21.154306581329873,20.761870043619492,20.49736275141924,
2021MNRA_0315,,2021MNRAS.504.3580S,55.047487,-35.324791,22.05,21.55,17.0,10995263019681327,PSF,21.987474327683117,21.437878607118787,21.235907066598582,21.147759210422237,
2021MNRA_0316,,2021MNRAS.504.3580S,54.517971,-35.463029,22.05,21.41,25.5,10995261784458884,PSF,21.850972125025645,21.28657762139421,21.062812630480426,20.908431926574043,
2021MNRA_0317,,2021MNRAS.504.3580S,55.557091,-35.378057,22.05,21.48,16.0,10995261787608738,DEV,21.867402414589105,21.26441319422552,21.03950888059973,20.953861997965095,
2021MNRA_0318,,2021MNRAS.504.3580S,54.660112,-35.518203,22.06,21.38,19.8,10995261784464084,PSF,22.137457516712065,21.256494211685606,20.93522945157389,20.70058534687567,
2021MNRA_0319,,2021MNRAS.504.3580S,55.274567,-35.443873,22.06,21.45,11.1,10995261786561071,PSF,21.97033479786185,21.423196776673493,21.193971517949844,21.106035076787734,
2021MNRA_0320,,2021MNRAS.504.3580S,54.151226,-35.366296,22.06,21.43,26.1,10995263016536221,PSF,21.934253554580742,21.29484934186452,21.031866017871522,20.90175652361429,
2021MNRA_0321,,2021MNRAS.504.3580S,54.567005,-35.469368,22.06,21.42,62.5,10995261784460993,SER,21.01184248246537,20.475535099620707,20.248806067733668,20.16022138712276,
2021MNRA_0322,,2021MNRAS.504.3580S,54.812861,-35.54295,22.06,21.31,16.6,10995261785506645,PSF,21.995685618295077,21.255255313665383,20.897136277420497,20.687751468022974,
2021MNRA_0323,,2021MNRAS.504.3580S,54.69616,-35.55093,22.06,21.26,28.0,10995261784465570,PSF,21.953027244499694,21.20082544642731,20.820209541987587,20.571739627216235,
2021MNRA_0324,,2021MNRAS.504.3580S,54.125315,-35.003818,22.07,21.28,28.5,10995264251763877,PSF,22.200141208572425,21.38088508455232,20.957151347716184,20.681546925291258,
2021MNRA_0325,,2021MNRAS.504.3580S,55.307035,-35.304821,22.07,21.6,10.5,10995263019691692,PSF,22.03308231502468,21.4822063941489,21.28240292500321,21.188300805767025,
2021MNRA_0326,,2021MNRAS.504.3580S,54.685046,-35.501809,22.08,21.58,29.4,10995261784465064,PSF,22.088560039562324,21.475215565043296,21.270859640702433,21.19031930759696,
2021MNRA_0327,,2021MNRAS.504.3580S,54.585872,-35.436373,22.08,21.38,28.4,10995261784461649,DEV,19.995394101621876,19.24201871522808,19.01897245995693,18.93635247183243,
2021MNRA_0328,,2021MNRAS.504.3580S,54.782383,-35.532409,22.08,21.51,23.6,10995261784469280,PSF,21.99616322236913,21.415726988943085,21.215606229972064,21.116076053549882,
2021MNRA_0329,,2021MNRAS.504.3580S,54.457649,-35.472893,22.08,21.51,15.7,10995261783418539,PSF,21.9710188004219,21.429670995928717,21.24414376849757,21.140007840359985,
2021MNRA_0330,,2021MNRAS.504.3580S,54.457649,-35.472893,22.08,21.51,15.7,10995261783418539,PSF,21.9710188004219,21.429670995928717,21.24414376849757,21.140007840359985,
2021MNRA_0331,,2021MNRAS.504.3580S,54.334164,-35.384814,22.08,21.57,28.4,10995261783413783,PSF,21.980103750324155,21.515592002688656,21.316413126499107,21.216110187834346,
2021MNRA_0332,,2021MNRAS.504.3580S,54.628948,-35.532472,22.09,21.53,34.7,10995261784462956,PSF,22.04569657929565,21.446163749985292,21.23459115674241,21.1683866351761,
2021MNRA_0333,,2021MNRAS.504.3580S,54.531757,-35.347107,22.09,21.52,13.4,10995263017588308,PSF,22.017562103397314,21.4822492990223,21.285251337716257,21.195859417142763,
2021MNRA_0334,,2021MNRAS.504.3580S,54.415414,-35.373838,22.09,21.42,11.4,10995263017583456,PSF,22.11740053008209,21.337725182574907,20.991621422954047,20.74404848263999,
2021MNRA_0335,,2021MNRAS.504.3580S,54.037966,-35.428795,22.09,21.39,23.3,10995261782365259,PSF,22.075390721830527,21.293600482976565,21.049297295944672,20.934338190669347,
2021MNRA_0336,,2021MNRAS.504.3580S,54.649642,-35.437851,22.09,21.29,34.1,10995261784463700,REX,19.155133211732817,18.389954441465093,18.121057495680503,17.974023306849425,
2021MNRA_0337,,2021MNRAS.504.3580S,54.643036,-35.56629,22.09,21.41,31.7,10995261784463448,PSF,21.952684513833905,21.30390426281546,21.00055723903144,20.86968033513283,
2021MNRA_0338,,2021MNRAS.504.3580S,54.697615,-35.630539,22.1,21.43,38.6,10995260555527146,DEV,21.843019862482386,21.19969026132206,20.96182626107712,20.85615381464461,
2021MNRA_0339,,2021MNRAS.504.3580S,54.360849,-35.457134,22.1,21.55,18.1,10995261783414700,PSF,22.031691262287232,21.501769962905325,21.296706581588715,21.206355446780773,
2021MNRA_0340,,2021MNRAS.504.3580S,54.509079,-35.64979,22.1,21.36,35.8,10995260554482902,PSF,21.889029891223355,21.224358589125583,20.941651765568416,20.775792900890796,
2021MNRA_0341,,2021MNRAS.504.3580S,54.664241,-35.428249,22.1,21.28,20.0,10995261784464248,SER,21.34918541122949,20.584190927242666,20.2741870121143,20.082980428787796,
2021MNRA_0342,,2021MNRAS.504.3580S,54.661473,-35.428513,22.1,21.22,33.8,10995261784464126,SER,20.797122310697418,19.987146246263972,19.649133701088125,19.432895228460602,
2021MNRA_0343,,2021MNRAS.504.3580S,54.665616,-35.249125,22.1,21.34,30.3,10995263017593899,PSF,22.026028461524714,21.30284336828734,20.971955263728336,20.746625956690217,
2021MNRA_0344,,2021MNRAS.504.3580S,54.534027,-35.510001,22.1,21.26,44.1,10995261784459649,DEV,21.75650033960473,20.995362555836692,20.636491999446584,20.367601137788785,
2021MNRA_0345,,2021MNRAS.504.3580S,54.85227,-35.342773,22.11,21.62,17.7,10995263018636579,PSF,22.019061691643792,21.453751548594546,21.264900402966614,21.177828618509267,
2021MNRA_0346,,2021MNRAS.504.3580S,54.584401,-35.338582,22.11,21.56,21.8,10995263017590379,PSF,22.011779790197544,21.475856197915164,21.25852654497276,21.181434148852574,
2021MNRA_0347,,2021MNRAS.504.3580S,54.547671,-35.491664,22.12,21.28,29.2,10995261784460233,PSF,21.92530874541547,21.19329835628699,20.855113593991533,20.6690996477203,
2021MNRA_0348,,2021MNRAS.504.3580S,54.538135,-35.484975,22.12,21.33,32.0,10995261784459842,PSF,21.950685255623554,21.19726359873263,20.811533123974773,20.602491607532848,
2021MNRA_0349,,2021MNRAS.504.3580S,54.589815,-35.437696,22.12,21.41,23.5,10995261784461771,SER,20.16926811496363,19.46602632642483,19.27249136441714,19.244535643302008,
2021MNRA_0350,,2021MNRAS.504.3580S,54.351086,-35.382594,22.12,21.55,14.3,10995261783414349,PSF,22.084943653893266,21.497579536507327,21.29374631531587,21.208305561649382,
2021MNRA_0351,,2021MNRAS.504.3580S,54.737687,-35.535541,22.12,21.33,29.4,10995261784467401,PSF,21.945443706406426,21.25955725021625,20.93594251437547,20.72936300098817,
2021MNRA_0352,,2021MNRAS.504.3580S,54.513066,-35.473879,22.12,21.26,42.4,10995261784458642,PSF,21.874944630262895,21.150709597367122,20.76869953547607,20.504664678314583,
2021MNRA_0353,,2021MNRAS.504.3580S,54.837195,-35.654334,22.12,21.46,32.0,10995260555532191,PSF,21.9627103876827,21.31468197499006,21.049068092523033,20.901227823012285,
2021MNRA_0354,,2021MNRAS.504.3580S,54.954833,-35.818188,22.13,21.45,33.9,10995260555536083,PSF,21.944636691058598,21.352831807071848,21.136100593102338,20.9856200017671,
2021MNRA_0355,,2021MNRAS.504.3580S,54.312927,-35.52265,22.13,21.54,32.8,10995261783412952,PSF,21.97930282816299,21.406978636522787,21.198736800818445,21.079314915132606,
2021MNRA_0356,,2021MNRAS.504.3580S,54.707603,-35.580412,22.13,21.49,33.0,10995261784466080,SER,21.39135501810611,20.79133647940143,20.567718431818584,20.484158592004682,
2021MNRA_0357,,2021MNRAS.504.3580S,54.641132,-35.422657,22.13,21.5,27.3,10995261784463378,EXP,19.18757713219408,18.519016040183455,18.29587937011134,18.21311119978236,
2021MNRA_0358,,2021MNRAS.504.3580S,54.597623,-35.513449,22.13,21.51,27.3,10995261784462002,PSF,22.164093062475565,21.572245706397265,21.357748121058446,21.289631152418842,
2021MNRA_0359,,2021MNRAS.504.3580S,54.540612,-35.402519,22.13,21.52,21.3,10995261784459951,PSF,22.099123444197616,21.53015560118922,21.331757157274197,21.312677171862312,
2021MNRA_0360,,2021MNRAS.504.3580S,54.577298,-35.469067,22.14,21.27,28.9,10995261784461352,DEV,19.457677609453352,18.797447570257805,18.48292525697333,18.287437656039675,
2021MNRA_0361,,2021MNRAS.504.3580S,54.638633,-35.679471,22.14,21.54,23.0,10995260554487264,PSF,21.97325444754794,21.420657338097442,21.219092337877033,21.127973478820284,
2021MNRA_0362,,2021MNRAS.504.3580S,54.756289,-35.441736,22.14,21.56,36.9,10995261784468155,REX,21.959014607234543,21.397330444245767,21.134238068111014,21.046826807846873,
2021MNRA_0363,,2021MNRAS.504.3580S,54.248287,-35.494248,22.14,21.29,34.1,10995261783410921,SER,20.412683498912244,19.661727485150386,19.29396454569089,19.054576886013624,
2021MNRA_0364,,2021MNRAS.504.3580S,54.417218,-35.539257,22.14,21.49,39.3,10995261783416821,PSF,22.038835229624393,21.50556480878779,21.281007182012168,21.197581156717355,
2021MNRA_0365,,2021MNRAS.504.3580S,54.417218,-35.539257,22.14,21.49,39.3,10995261783416821,PSF,22.038835229624393,21.50556480878779,21.281007182012168,21.197581156717355,
2021MNRA_0366,,2021MNRAS.504.3580S,54.900176,-35.253628,22.14,21.35,40.4,10995263018638256,PSF,21.964620527758203,21.312994620805497,20.952557459997433,20.763956493144704,
2021MNRA_0367,,2021MNRAS.504.3580S,54.791909,-35.401209,22.15,21.58,25.7,10995261784469690,PSF,22.037408570144304,21.412809693603364,21.153366192346507,21.00416076862277,
2021MNRA_0368,,2021MNRAS.504.3580S,54.705545,-35.383028,22.15,21.57,30.2,10995261784465974,PSF,21.954934211054837,21.389062851886276,21.163475052102253,21.054431362683875,
2021MNRA_0369,,2021MNRAS.504.3580S,54.64502,-35.481652,22.15,21.55,62.1,10995261784463523,SER,21.520621334535893,20.84022543408106,20.55577077440188,20.39080593962306,
2021MNRA_0370,,2021MNRAS.504.3580S,54.731488,-35.44786,22.15,21.44,20.4,10995261784467128,PSF,22.066179047505017,21.46025055423301,21.175006812670397,21.025597263803736,
2021MNRA_0371,,2021MNRAS.504.3580S,54.555405,-35.528442,22.15,21.46,35.0,10995261784460545,PSF,21.969674808605,21.395940055579942,21.19050998809025,21.129836129068373,
2021MNRA_0372,,2021MNRAS.504.3580S,54.025813,-35.459122,22.16,21.58,22.3,10995261782364898,PSF,22.073890897988633,21.500349665120268,21.270074839170963,21.175905272849743,
2021MNRA_0373,,2021MNRAS.504.3580S,54.964169,-35.415264,22.16,21.56,28.3,10995261785511857,PSF,22.079425985907857,21.47351998164188,21.20674868691196,21.10082680630304,
2021MNRA_0374,,2021MNRAS.504.3580S,54.66993,-35.492849,22.16,21.57,30.1,10995261784464489,PSF,22.214562992530176,21.615102824882044,21.38615606197463,21.294057489788266,
2021MNRA_0375,,2021MNRAS.504.3580S,54.66259,-35.460518,22.16,21.4,53.9,10995261784464179,SER,21.57628369900763,20.778275673877708,20.49635317277984,20.334197499915994,
2021MNRA_0376,,2021MNRAS.504.3580S,54.539133,-35.516736,22.16,21.53,29.7,10995261784459887,PSF,21.991048006972203,21.458761536314142,21.281707268471862,21.189215501017365,
2021MNRA_0377,,2021MNRAS.504.3580S,54.569778,-35.465661,22.16,21.54,28.9,10995261784461097,SER,20.190037620416476,19.638819639506455,19.427009448509796,19.36365506282089,
2021MNRA_0378,,2021MNRAS.504.3580S,54.049228,-34.947016,22.17,21.56,32.2,10995264251761407,PSF,22.049739887124066,21.49828624104216,21.275630634274183,21.200098572195532,
2021MNRA_0379,,2021MNRAS.504.3580S,54.6469,-35.427541,22.17,21.38,27.6,10995261784463592,DEV,19.65486107604775,18.938758109175538,18.71631617021519,18.63468830990032,
2021MNRA_0380,,2021MNRAS.504.3580S,54.715268,-35.459661,22.18,21.56,32.5,10995261784466412,PSF,21.958851811598564,21.43730666185126,21.179931014173484,21.09002916959094,
2021MNRA_0381,,2021MNRAS.504.3580S,54.706003,-35.485437,22.18,21.66,26.2,10995261784465996,PSF,22.06050888305215,21.486020744361348,21.288776341002436,21.185935105531314,
2021MNRA_0382,,2021MNRAS.504.3580S,54.216982,-35.546053,22.19,21.52,19.7,10995261783410005,PSF,22.05894216031903,21.452550453657537,21.21185551361121,21.092632732384608,
2021MNRA_0383,,2021MNRAS.504.3580S,54.639117,-35.329768,22.19,21.48,31.1,10995263017592786,PSF,22.05103076585958,21.39820488776367,21.083663250905534,20.924626601900812,
2021MNRA_0384,,2021MNRAS.504.3580S,54.617838,-35.652983,22.19,21.51,38.3,10995260554486551,PSF,21.98335383735611,21.37533571810205,21.153052826528473,21.005596253731607,
2021MNRA_0385,,2021MNRAS.504.3580S,54.379296,-35.481043,22.19,21.43,33.2,10995261783415355,PSF,22.08918419658554,21.337491296809233,21.01487376388557,20.786479259172424,
2021MNRA_0386,,2021MNRAS.504.3580S,54.379296,-35.481043,22.19,21.43,33.2,10995261783415355,PSF,22.08918419658554,21.337491296809233,21.01487376388557,20.786479259172424,
2021MNRA_0387,,2021MNRAS.504.3580S,54.258207,-35.191951,22.19,21.53,34.9,10995263016539991,PSF,22.04545374750129,21.482548404575848,21.225302809286678,21.159628977748124,
2021MNRA_0388,,2021MNRAS.504.3580S,54.690877,-35.574094,22.2,21.05,92.1,10995261784465324,EXP,21.831149367991156,20.66795029220486,20.28848647352628,20.040810833221148,
2021MNRA_0389,,2021MNRAS.504.3580S,54.563653,-35.425062,22.2,21.52,18.4,10995261784460866,PSF,22.171795231288854,21.66194426319273,21.463953081357417,21.426838430460457,
2021MNRA_0390,,2021MNRAS.504.3580S,54.613674,-35.568951,22.2,21.43,26.1,10995261784462461,PSF,22.090624807080662,21.389286647673863,21.075835598913425,20.89341566621474,
2021MNRA_0391,,2021MNRAS.504.3580S,54.68329,-35.473444,22.2,21.69,54.4,10995261784464999,PSF,22.219736559675844,21.613508711303144,21.394968077272694,21.319868866057494,
2021MNRA_0392,,2021MNRAS.504.3580S,54.665686,-35.589664,22.2,21.56,34.6,10995261784464322,PSF,22.096609496886817,21.42926800845288,21.165864897988826,21.025569173554786,
2021MNRA_0393,,2021MNRAS.504.3580S,54.676743,-35.482784,22.2,21.64,20.9,10995261784464749,PSF,22.262865789255695,21.624804249704873,21.375127878653814,21.252723303467718,
2021MNRA_0394,,2021MNRAS.504.3580S,54.705585,-35.556746,22.2,21.36,36.1,10995261784465972,EXP,22.065563315381755,21.15024643117519,20.742601417227537,20.476575949033617,
2021MNRA_0395,,2021MNRAS.504.3580S,54.362865,-35.590626,22.21,21.7,34.7,10995261783414767,PSF,22.152550983535622,21.586609084418303,21.379802888718988,21.344638473734822,
2021MNRA_0396,,2021MNRAS.504.3580S,54.697254,-35.413937,22.21,21.38,34.2,10995261784465605,PSF,21.979098859545473,21.227642237054212,20.891791729754303,20.707848593114402,
2021MNRA_0397,,2021MNRAS.504.3580S,54.51324,-35.368793,22.23,21.63,23.8,10995263017587535,PSF,22.153625153140972,21.543422995024528,21.330400362768124,21.2301767052511,
2021MNRA_0398,,2021MNRAS.504.3580S,54.574603,-35.48372,22.24,21.41,36.5,10995261784461265,PSF,22.050486642961104,21.313643085647517,20.99972921974647,20.804810291283886,
2021MNRA_0399,,2021MNRAS.504.3580S,54.613274,-35.466384,22.24,21.6,15.2,10995261784462453,PSF,22.250594560327684,21.607331757746937,21.367349628384368,21.209386755274487,
2021MNRA_0400,,2021MNRAS.504.3580S,54.916016,-35.531558,22.24,21.58,30.8,10995261785510203,PSF,22.060722432307582,21.391451971327694,21.136601031368542,21.0071878077739,
2021MNRA_0401,,2021MNRAS.504.3580S,54.747506,-35.358253,22.24,21.58,22.3,10995263018633083,PSF,22.119001088551972,21.527147231794945,21.2934607453628,21.185322900284337,
2021MNRA_0402,,2021MNRAS.504.3580S,54.675318,-35.438516,22.25,21.56,18.6,10995261784464695,SER,21.598515282852773,20.893173685632174,20.558298059935645,20.344696204771285,
2021MNRA_0403,,2021MNRAS.504.3580S,54.373556,-35.470143,22.25,21.78,42.8,10995261783415140,REX,22.12674025098509,21.569871973527835,21.379364378927665,21.239798881740125,
2021MNRA_0404,,2021MNRAS.504.3580S,54.659335,-35.411979,22.25,21.62,38.4,10995261784464054,PSF,22.16812609052749,21.58859108903491,21.39952465233773,21.381135753123978,
2021MNRA_0405,,2021MNRAS.504.3580S,54.40551,-35.286993,22.25,21.57,73.1,10995263017583067,PSF,22.137591101560748,21.58941625676498,21.389255967671474,21.29607184046183,
2021MNRA_0406,,2021MNRAS.504.3580S,54.439661,-35.444878,22.25,21.49,25.2,10995261783417758,PSF,22.184564212834083,21.444681918940606,21.101208794706128,20.855467337686644,
2021MNRA_0407,,2021MNRAS.504.3580S,54.439661,-35.444878,22.25,21.49,25.2,10995261783417758,PSF,22.184564212834083,21.444681918940606,21.101208794706128,20.855467337686644,
2021MNRA_0408,,2021MNRAS.504.3580S,54.166234,-35.514029,22.25,21.47,40.0,10995261782369574,PSF,22.073468013893617,21.45705146624099,21.177572829827138,21.07135081104167,
2021MNRA_0409,,2021MNRAS.504.3580S,54.631538,-35.495411,22.26,21.78,30.7,10995261784463038,PSF,22.181090970823433,21.642118426694154,21.42348862669459,21.348242017156302,
2021MNRA_0410,,2021MNRAS.504.3580S,54.364761,-35.090908,22.26,21.6,15.9,10995264252810794,PSF,22.202199168487773,21.5541224589524,21.305985857212058,21.166060420289174,
2021MNRA_0411,,2021MNRAS.504.3580S,54.840254,-35.52957,22.26,21.68,30.5,10995261785507597,PSF,22.20646145568821,21.579386530494123,21.358600240362584,21.239658179421955,
2021MNRA_0412,,2021MNRAS.504.3580S,54.839725,-35.39213,22.27,21.66,31.3,10995261785507574,PSF,22.167787353276733,21.50586084704493,21.231782318398174,21.06028326794886,
2021MNRA_0413,,2021MNRAS.504.3580S,54.618019,-35.570145,22.27,21.66,43.3,10995261784462597,PSF,22.17166924686107,21.587127429807303,21.38238046216709,21.2290780213245,
2021MNRA_0414,,2021MNRAS.504.3580S,54.527671,-35.403978,22.27,21.67,47.4,10995261784459372,PSF,22.21646535366294,21.69395481653509,21.506834914474194,21.369350221800055,
2021MNRA_0415,,2021MNRAS.504.3580S,54.979076,-35.130301,22.27,21.65,87.5,10995263018641007,SER,21.86801761633726,21.05115708136038,20.646963119537244,20.370837223869067,
2021MNRA_0416,,2021MNRAS.504.3580S,54.504298,-35.506969,22.28,21.61,41.7,10995261784458196,DEV,22.063711092088646,21.43842802352007,21.18322118667607,21.080034935764324,
2021MNRA_0417,,2021MNRAS.504.3580S,54.768132,-35.463435,22.28,21.77,29.5,10995261784468669,PSF,22.23031322104213,21.646714966500927,21.456889318453243,21.357227203105975,
2021MNRA_0418,,2021MNRAS.504.3580S,54.004404,-35.439495,22.28,21.67,116.0,10995261782364337,PSF,22.09761815488745,21.53821562813165,21.328666827275157,21.181532366624324,
2021MNRA_0419,,2021MNRAS.504.3580S,54.796975,-35.51752,22.29,21.7,26.1,10995261785506044,PSF,22.22781239685983,21.545055339495526,21.27666807165606,21.133718790254445,
2021MNRA_0420,,2021MNRAS.504.3580S,54.200882,-35.602233,22.29,21.66,27.6,10995261783409417,PSF,22.162622725914453,21.557857214127992,21.266087392609634,21.22608165556274,
2021MNRA_0421,,2021MNRAS.504.3580S,54.677305,-35.436838,22.29,21.51,27.9,10995261784464769,PSF,22.101828453920163,21.37385535423858,21.08176989962621,20.90857917833014,
2021MNRA_0422,,2021MNRAS.504.3580S,54.60023,-35.482463,22.3,21.83,37.7,10995261784462073,SER,20.385953324349536,19.75239088441858,19.57165715086174,19.572228976699716,
2021MNRA_0423,,2021MNRAS.504.3580S,54.306282,-35.204323,22.3,21.69,33.8,10995263016541846,SER,21.127664871092712,20.514956060554677,20.30019171532897,20.15122058820457,
